Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
citroã«n,C4,6295.0,2013,1997cc,"51,622 miles",Diesel,Manual,Blue,MPV,4X2,5.0,5.0,149 bhp,118 mph,10.6 seconds,140 g/km
citroã«n,C4,12995.0,2020,1199cc,"17,855 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,109 bhp,122 mph,9.3 seconds,134 g/km
