Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
audi,TT,36900.0,2023,2L,"2,690 miles",Petrol,Semiauto,Grey,Coupe,4X2,2.0,4.0,194 bhp,153 mph,,154 g/km
audi,A6,36900.0,2023,2L,"1,299 miles",Petrol,Semiauto,White,Saloon,4X2,4.0,5.0,201 bhp,155 mph,,162 g/km
audi,Q3,26500.0,2020,2L,"17,700 miles",Diesel,Manual,Blue,SUV,4X4,5.0,5.0,147 bhp,131 mph,9.3 seconds,177 g/km
audi,Q5,27495.0,2019,2L,"60,219 miles",Diesel,Semiauto,Grey,SUV,4X4,5.0,5.0,188 bhp,137 mph,8.1 seconds,146 g/km
audi,A3,27900.0,2023,1.5L,"5,123 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,148 bhp,139 mph,,137 g/km
audi,A3,9479.0,2016,1200cc,"69,000 miles",Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,109 bhp,123 mph,10.1 seconds,117 g/km
audi,A4,1800.0,2008,1.986L,"171,000 miles",Diesel,Manual,Blue,Convertible,4X2,2.0,4.0,142 bhp,131 mph,9.7 seconds,172 g/km
audi,A5,18890.0,2017,1968cc,"59,991 miles",Diesel,Automatic,BLACK,Hatchback,4X4,5.0,5.0,188 bhp,146 mph,,121 g/km
audi,A5,12998.0,2015,1968cc,"84,066 miles",Diesel,Automatic,SILVER,Coupe,4X2,2.0,4.0,174 bhp,140 mph,7.8 seconds,123 g/km
audi,A4,15348.0,2019,1968cc,"91,479 miles",Diesel,Automatic,BLACK,Saloon,,,,,,,
audi,Q7,16990.0,2014,2967cc,"89,668 miles",Diesel,Automatic,WHITE,Estate,4X4,5.0,7.0,241 bhp,135 mph,7.8 seconds,195 g/km
audi,S3,20495.0,2017,1984cc,"53,034 miles",Petrol,Automatic,White,Hatchback,4X4,5.0,5.0,306 bhp,155 mph,4.6 seconds,150 g/km
audi,A5,21775.0,2019,1984cc,"44,402 miles",Petrol,Automatic,Grey,Hatchback,4X2,5.0,5.0,147 bhp,139 mph,9.1 seconds,135 g/km
audi,A1,22527.0,2020,999cc,"3,066 miles",Petrol,Automatic,Blue,Hatchback,4X2,5.0,5.0,114 bhp,123 mph,9.9 seconds,146 g/km
audi,A4,11999.0,2014,1968cc,"53,869 miles",Diesel,Automatic,SILVER,Estate,4X2,5.0,5.0,147 bhp,124 mph,9.5 seconds,129 g/km
audi,A3,12290.0,2015,1968cc,"50,251 miles",Diesel,Manual,GREY,Hatchback,4X2,3.0,5.0,147 bhp,135 mph,8.5 seconds,106 g/km
audi,TT,12995.0,2014,1968cc,"47,159 miles",Diesel,Manual,White,Coupe,4X4,2.0,4.0,168 bhp,140 mph,7.6 seconds,139 g/km
