Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating,e_Fuel_Type,e_Model,e_Transmission,e_Color,e_Body_Type,e_Wheel_Drive
audi,Q2,18295.0,2020,1500.0,43486.0,Petrol,Semi-Auto,Blue,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,11,3,6,10,0
audi,A6,39899.0,2023,2000.0,6191.0,Diesel,Semi-Auto,Grey,Saloon,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,5,3,26,11,0
audi,A4,32799.0,2023,2000.0,8900.0,Petrol,Semi-Auto,White,Saloon,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,3,3,106,11,0
audi,Q3,29299.0,2020,1500.0,7396.0,Petrol,Manual,Grey,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,12,1,26,10,0
audi,Q5,42299.0,2023,2000.0,1338.0,Petrol,Semi-Auto,Grey,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,13,3,26,10,0
audi,A3,23299.0,2021,1500.0,14523.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,2,1,6,6,0
audi,A3,38299.0,2023,2000.0,2782.0,Petrol,Semi-Auto,Black,Hatchback,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,2,3,3,6,0
audi,A7,42099.0,2021,2000.0,12027.0,Petrol,Semi-Auto,Grey,Hatchback,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,7,3,26,6,0
audi,A4,34399.0,2023,2000.0,6000.0,Diesel,Semi-Auto,White,Saloon,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,3,3,106,11,0
audi,A6,39999.0,2023,2000.0,4799.0,Diesel,Semi-Auto,Black,Saloon,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,5,3,3,11,0
audi,Q5,41399.0,2023,2000.0,11000.0,Diesel,Semi-Auto,Other,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,13,3,70,10,0
audi,Q5,21799.0,2019,2000.0,61121.0,Diesel,Semi-Auto,Blue,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,13,3,6,10,0
audi,Q2,21399.0,2020,1600.0,34265.0,Diesel,Semi-Auto,Black,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,0,11,3,3,10,0
audi,A3,28985.0,2020,2000.0,40095.0,Petrol,Semi-Auto,Grey,Saloon,4X4,4.0,5.0,296.0,155.0,4.7,158.0,3,2,3,26,11,1
audi,Q2,29850.0,2023,1500.0,9800.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,148.0,132.0,8.0,144.0,3,11,1,6,10,0
audi,A3,26850.0,2023,1000.0,7500.0,Petrol,Semi-Auto,Grey,Saloon,4X2,4.0,5.0,109.0,130.0,8.0,120.0,3,2,3,26,11,0
audi,Q5,46500.0,2023,2000.0,7500.0,Diesel,Semi-Auto,White,SUV,4X4,5.0,5.0,201.0,137.0,8.0,172.0,0,13,3,106,10,1
audi,Q5,42850.0,2023,2000.0,10728.0,Diesel,Semi-Auto,Black,SUV,4X4,5.0,5.0,201.0,137.0,8.0,170.0,0,13,3,3,10,1
audi,A3,22650.0,2022,1500.0,11836.0,Petrol,Manual,White,Saloon,4X2,4.0,5.0,148.0,144.0,8.0,128.0,3,2,1,106,11,0
audi,Q2,25850.0,2022,1500.0,12000.0,Petrol,Manual,Red,SUV,4X2,5.0,5.0,148.0,132.0,8.0,138.0,3,11,1,81,10,0
audi,Q3,34500.0,2023,1500.0,8500.0,Petrol,Manual,Grey,SUV,4X2,5.0,5.0,148.0,129.0,8.0,151.0,3,12,1,26,10,0
audi,A5,35850.0,2023,2000.0,10000.0,Petrol,Semi-Auto,Black,Coupe,4X2,2.0,4.0,201.0,151.0,8.0,154.0,3,4,3,3,3,0
audi,A6,39850.0,2023,2000.0,5500.0,Diesel,Semi-Auto,Black,Saloon,4X4,4.0,5.0,201.0,152.0,8.0,152.0,0,5,3,3,11,1
audi,A1,19500.0,2022,1000.0,14800.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,94.0,118.0,10.8,127.0,3,0,1,6,6,0
audi,Q2,29850.0,2023,1500.0,7500.0,Petrol,Semi-Auto,Black,SUV,4X2,5.0,5.0,148.0,132.0,8.0,141.0,3,11,3,3,10,0
audi,A3,36250.0,2023,2000.0,5000.0,Petrol,Semi-Auto,Yellow,Hatchback,4X4,5.0,5.0,306.0,155.0,8.0,184.0,3,2,3,109,6,1
audi,A3,36250.0,2023,2000.0,7500.0,Petrol,Semi-Auto,Blue,Hatchback,4X4,5.0,5.0,306.0,155.0,8.0,184.0,3,2,3,6,6,1
audi,A4,36850.0,2023,2000.0,9800.0,Diesel,Semi-Auto,Black,Saloon,4X4,4.0,5.0,201.0,149.0,8.0,152.0,0,3,3,3,11,1
audi,TT,29850.0,2023,2000.0,7500.0,Petrol,Semi-Auto,Grey,Coupe,4X2,2.0,4.0,194.0,153.0,8.0,154.0,3,31,3,26,3,0
audi,A3,22850.0,2022,1000.0,14400.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,109.0,127.0,8.0,132.0,3,2,1,81,6,0
audi,A1,4894.0,2011,1598.0,89000.0,Diesel,Manual,Red,Hatchback,4X2,3.0,4.0,103.0,118.0,10.5,105.0,0,0,1,81,6,0
audi,A3,25928.0,2021,1500.0,35800.0,Petrol,Semi-Auto,Black,Saloon,4X2,4.0,5.0,148.0,144.0,8.0,133.0,3,2,3,3,11,0
audi,A4,17899.0,2019,2000.0,44111.0,Diesel,Semi-Auto,Black,Saloon,4X2,4.0,5.0,147.0,136.0,8.9,120.0,0,3,3,3,11,0
audi,A5,21499.0,2018,3000.0,79000.0,Petrol,Semi-Auto,White,Hatchback,4X4,5.0,5.0,350.0,155.0,8.0,174.0,3,4,3,106,6,1
audi,Q2,22290.0,2020,2000.0,20097.0,Diesel,Semi-Auto,Grey,SUV,4X4,5.0,5.0,147.0,131.0,8.1,162.0,0,11,3,26,10,1
audi,A4,20299.0,2019,1984.0,36318.0,Petrol,Manual,Black,Saloon,4X2,4.0,5.0,147.0,139.0,8.6,137.0,3,3,1,3,11,0
audi,A4,13470.0,2017,2000.0,79341.0,Petrol,Auto,Blue,Saloon,4X2,4.0,5.0,188.0,149.0,7.3,119.0,3,3,0,6,11,0
audi,A5,15299.0,2017,2000.0,71125.0,Petrol,Auto,Black,Coupe,4X2,2.0,4.0,188.0,149.0,8.0,123.0,3,4,0,3,3,0
audi,A4,12875.0,2018,2000.0,68246.0,Diesel,Manual,White,Saloon,4X2,4.0,5.0,147.0,130.0,8.9,99.0,0,3,1,106,11,0
audi,TT,18490.0,2015,2000.0,54567.0,Petrol,Manual,Black,Coupe,4X4,2.0,4.0,306.0,155.0,4.9,168.0,3,31,1,3,3,1
audi,A1,16480.0,2020,1000.0,15529.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,114.0,126.0,9.5,131.0,3,0,1,26,6,0
audi,A6,20970.0,2017,3000.0,92025.0,Diesel,Auto,Grey,Estate,4X4,5.0,5.0,268.0,155.0,5.7,144.0,0,5,0,26,4,1
audi,A3,17420.0,2020,1000.0,23048.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,109.0,127.0,8.0,126.0,3,2,1,3,6,0
audi,A3,16490.0,2019,1000.0,24151.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,114.0,128.0,9.9,114.0,3,2,1,26,6,0
audi,A3,34990.0,2023,1395.0,800.0,Petrol Plugin Hybrid,Auto,Black,Hatchback,4X2,5.0,5.0,201.0,141.0,8.0,143.0,6,2,0,3,6,0
audi,TT,46990.0,2023,1984.0,1197.0,Petrol,Auto,Black,Coupe,4X4,2.0,4.0,241.0,155.0,8.0,143.0,3,31,0,3,3,1
audi,A3,37990.0,2023,1968.0,893.0,Diesel,Auto,Black,Hatchback,4X2,5.0,5.0,148.0,138.0,8.0,143.0,0,2,0,3,6,0
audi,Q7,42000.0,2018,2967.0,59500.0,Diesel,Auto,Grey,SUV,4X4,5.0,7.0,281.0,152.0,6.3,180.0,0,14,0,26,10,1
audi,A5,16000.0,2018,1395.0,67654.0,Petrol,Auto,White,Coupe,4X2,2.0,4.0,148.0,130.0,8.0,125.0,3,4,0,106,3,0
audi,A5,20950.0,2018,1984.0,28054.0,Petrol,Auto,Silver,Convertible,4X2,2.0,4.0,188.0,149.0,8.0,129.0,3,4,0,91,2,0
audi,A1,30995.0,2023,1498.0,158.0,Petrol,Auto,White,Hatchback,4X2,5.0,5.0,148.0,134.0,8.0,143.0,3,0,0,106,6,0
audi,TT,44995.0,2023,1984.0,306.0,Petrol,Auto,Black,Coupe,4X4,2.0,4.0,241.0,155.0,8.0,143.0,3,31,0,3,3,1
audi,A5,46990.0,2023,1984.0,1500.0,Petrol,Auto,Black,Coupe,4X2,2.0,4.0,201.0,151.0,8.0,143.0,3,4,0,3,3,0
audi,A3,33490.0,2023,1498.0,1500.0,Petrol,Manual,White,Saloon,4X2,4.0,5.0,148.0,144.0,8.0,143.0,3,2,1,106,11,0
audi,TT,46990.0,2023,1984.0,1500.0,Petrol,Auto,White,Convertible,4X2,2.0,2.0,194.0,151.0,8.0,143.0,3,31,0,106,2,0
audi,A5,41990.0,2023,1984.0,1500.0,Petrol,Auto,Blue,Coupe,4X2,2.0,4.0,147.0,130.0,8.0,143.0,3,4,0,6,3,0
audi,A3,42990.0,2023,1395.0,1500.0,Petrol Plugin Hybrid,Auto,Blue,Hatchback,4X2,5.0,5.0,241.0,144.0,8.0,143.0,6,2,0,6,6,0
audi,A6,41990.0,2023,1984.0,1500.0,Petrol,Auto,Black,Estate,4X2,5.0,5.0,201.0,155.0,8.0,143.0,3,5,0,3,4,0
audi,A5,48990.0,2023,1984.0,1500.0,Petrol,Auto,Blue,Coupe,4X2,2.0,4.0,147.0,140.0,8.0,143.0,3,4,0,6,3,0
audi,A4,22990.0,2018,1984.0,33943.0,Petrol,Auto,Black,Saloon,4X2,4.0,5.0,188.0,149.0,8.0,126.0,3,3,0,3,11,0
audi,Q7,47990.0,2020,2967.0,26108.0,Diesel,Auto,Black,SUV,4X4,5.0,7.0,281.0,150.0,6.5,225.0,0,14,0,3,10,1
audi,Q2,20000.0,2018,1395.0,6066.0,Petrol,Auto,Grey,SUV,4X2,5.0,5.0,147.0,132.0,8.0,123.0,3,11,0,26,10,0
audi,A6,20000.0,2020,1968.0,75040.0,Diesel,Auto,White,Estate,4X2,5.0,5.0,201.0,152.0,8.3,123.0,0,5,0,106,4,0
audi,A3,8500.0,2018,1598.0,120490.0,Diesel,Manual,Black,Hatchback,4X2,5.0,5.0,114.0,125.0,8.0,106.0,0,2,1,3,6,0
audi,Q3,33500.0,2020,1498.0,28420.0,Petrol,Auto,Black,SUV,4X2,5.0,5.0,148.0,124.0,8.0,162.0,3,12,0,3,10,0
audi,A3,22200.0,2021,1498.0,14351.0,Petrol,Manual,White,Hatchback,4X2,5.0,5.0,148.0,139.0,8.0,136.0,3,2,1,106,6,0
audi,A7,31500.0,2021,1968.0,21971.0,Diesel,Auto,Grey,Hatchback,4X2,5.0,5.0,201.0,152.0,8.3,153.0,0,7,0,26,6,0
audi,A3,11000.0,2018,1598.0,96868.0,Diesel,Auto,White,Hatchback,4X2,5.0,5.0,114.0,127.0,10.4,104.0,0,2,0,106,6,0
audi,A5,23090.0,2019,2000.0,8684.0,Petrol,Semi-Auto,Black,Convertible,4X2,2.0,4.0,188.0,149.0,8.0,133.0,3,4,3,3,2,0
audi,Q3,35390.0,2021,2000.0,12500.0,Petrol,Semi-Auto,White,SUV,4X2,5.0,5.0,194.0,139.0,8.0,143.0,3,12,3,106,10,0
audi,A5,16290.0,2017,2000.0,52723.0,Diesel,Manual,Blue,Hatchback,4X2,5.0,5.0,188.0,130.0,8.0,108.0,0,4,1,6,6,0
audi,Q2,19490.0,2020,1000.0,22314.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,114.0,122.0,10.1,141.0,3,11,1,3,10,0
audi,A1,19190.0,2022,1000.0,19642.0,Petrol,Manual,White,Hatchback,4X2,5.0,5.0,94.0,118.0,10.8,130.0,3,0,1,106,6,0
audi,Q5,31690.0,2021,2000.0,37187.0,Petrol,Semi-Auto,Grey,SUV,4X4,5.0,5.0,261.0,149.0,8.0,197.0,3,13,3,26,10,1
