Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating,e_Fuel_Type,e_Model,e_Transmission,e_Color,e_Body_Type,e_Wheel_Drive
toyota,Aygo,6690.0,2016,998.0,52594.0,Petrol,Manual,WHITE,Hatchback,4X2,5.0,4.0,68.0,99.0,14.2,95.0,3,4,2,67,3,0
toyota,Yaris,6500.0,2015,1329.0,73165.0,Petrol,Manual,WHITE,Hatchback,4X2,5.0,5.0,98.0,109.0,11.7,114.0,3,57,2,67,3,0
toyota,Yaris,6377.0,2014,1329.0,37445.0,Petrol,Manual,RED,Hatchback,4X2,5.0,5.0,98.0,109.0,11.7,127.0,3,57,2,47,3,0
toyota,C-HR,11950.0,2017,1197.0,50360.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,114.0,105.0,10.9,135.0,3,5,2,3,3,0
toyota,GT86,18599.0,2018,1998.0,31307.0,Petrol,Auto,Grey,Coupe,4X2,2.0,4.0,197.0,140.0,7.6,180.0,3,14,0,25,1,0
toyota,C-HR,18349.0,2018,1798.0,33245.0,Hybrid,Auto,White,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,69,7,0
toyota,C-HR,20699.0,2020,1798.0,24041.0,Hybrid,Auto,Black,SUV,4X2,5.0,5.0,121.0,106.0,12.0,110.0,1,5,0,5,7,0
toyota,Aygo,8049.0,2018,998.0,46403.0,Petrol,Auto,White,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,0,69,3,0
toyota,Aygo,10649.0,2020,998.0,10613.0,Petrol,Auto,White,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,114.0,3,4,0,69,3,0
toyota,Yaris,9799.0,2017,1329.0,47690.0,Petrol,Auto,Red,Hatchback,4X2,5.0,5.0,98.0,109.0,11.7,119.0,3,57,0,48,3,0
toyota,C-HR,16699.0,2019,1798.0,36829.0,Hybrid,Auto,White,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,69,7,0
toyota,Aygo,12599.0,2019,998.0,11517.0,Petrol,Auto,Red,Hatchback,4X2,5.0,4.0,69.0,99.0,15.2,95.0,3,4,0,48,3,0
toyota,Yaris,10049.0,2017,1496.0,28371.0,Petrol,Auto,Red,Hatchback,4X2,5.0,5.0,110.0,109.0,11.0,109.0,3,57,0,48,3,0
toyota,Aygo,7549.0,2017,998.0,37201.0,Petrol,Auto,Red,Hatchback,4X2,5.0,4.0,68.0,99.0,14.2,95.0,3,4,0,48,3,0
toyota,C-HR,23549.0,2022,1798.0,9570.0,Hybrid,Auto,White,SUV,4X2,5.0,5.0,121.0,106.0,12.0,112.0,1,5,0,69,7,0
toyota,Aygo,8999.0,2020,998.0,31899.0,Petrol,Auto,Red,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,0,48,3,0
toyota,C-HR,19799.0,2019,1798.0,20734.0,Hybrid,Auto,Blue,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,7,7,0
toyota,C-HR,18999.0,2019,1798.0,31048.0,Hybrid,Auto,White,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,69,7,0
toyota,Yaris,30299.0,2021,1600.0,8342.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,122.0,107.0,12.0,112.0,3,57,2,48,3,0
toyota,Prius,18799.0,2020,1800.0,45190.0,Hybrid,Auto,Brown,MPV,4X2,5.0,5.0,122.0,107.0,12.0,112.0,1,33,0,13,4,0
toyota,Yaris,17550.0,2022,1500.0,7470.0,Hybrid,Auto,White,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,92.0,1,57,0,69,3,0
toyota,Aygo,16295.0,2022,1000.0,22736.0,Petrol,Auto,Red,Hatchback,4X2,5.0,4.0,71.0,94.0,12.0,113.0,3,4,0,48,3,0
toyota,Aygo,13995.0,2023,1000.0,6258.0,Petrol,Manual,Silver,Hatchback,4X2,5.0,4.0,71.0,98.0,12.0,109.0,3,4,2,58,3,0
toyota,Aygo,10995.0,2020,1000.0,14261.0,Petrol,Manual,White,Hatchback,4X2,5.0,4.0,69.0,99.0,13.8,114.0,3,4,2,69,3,0
toyota,Aygo,18495.0,2023,1000.0,4849.0,Petrol,Auto,Green,Hatchback,4X2,5.0,4.0,71.0,94.0,12.0,113.0,3,4,0,24,3,0
toyota,C-HR,22995.0,2021,1800.0,10294.0,Hybrid,Auto,Grey,SUV,4X2,5.0,5.0,121.0,106.0,12.0,111.0,1,5,0,25,7,0
toyota,Yaris,19551.0,2023,1500.0,2332.0,Hybrid,Auto,White,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,92.0,1,57,0,69,3,0
toyota,Aygo,15895.0,2023,1000.0,10.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,4.0,71.0,98.0,12.0,110.0,3,4,2,7,3,0
toyota,Aygo,16700.0,2023,1000.0,10.0,Petrol,Manual,Beige,Hatchback,4X2,5.0,4.0,71.0,98.0,12.0,110.0,3,4,2,4,3,0
toyota,Corolla,26880.0,2022,2000.0,5679.0,Hybrid,Auto,Other,Hatchback,4X2,5.0,5.0,181.0,112.0,12.0,120.0,1,7,0,40,3,0
toyota,Yaris,20867.0,2022,1500.0,18743.0,Hybrid,Auto,Black,SUV,4X2,5.0,5.0,115.0,105.0,12.0,101.0,1,57,0,5,7,0
toyota,C-HR,27953.0,2023,1800.0,9407.0,Hybrid,Auto,Other,SUV,4X2,5.0,5.0,121.0,106.0,12.0,112.0,1,5,0,40,7,0
toyota,Aygo,13884.0,2023,1000.0,2200.0,Petrol,Manual,White,Hatchback,4X2,5.0,4.0,71.0,98.0,12.0,109.0,3,4,2,69,3,0
toyota,Aygo,9880.0,2021,1000.0,16346.0,Petrol,Manual,White,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,114.0,3,4,2,69,3,0
toyota,Aygo,14509.0,2022,1000.0,8955.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,4.0,71.0,98.0,12.0,112.0,3,4,2,7,3,0
toyota,Yaris,19661.0,2023,1500.0,3350.0,Hybrid,Auto,White,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,92.0,1,57,0,69,3,0
toyota,Yaris,21329.0,2022,1500.0,13672.0,Hybrid,Auto,Grey,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,99.0,1,57,0,25,3,0
toyota,Yaris,20799.0,2023,1500.0,3752.0,Hybrid,Auto,White,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,92.0,1,57,0,69,3,0
toyota,RAV4,30592.0,2019,2500.0,11464.0,Hybrid,Auto,Other,SUV,4X4,5.0,5.0,219.0,112.0,8.4,101.0,1,51,0,40,7,1
toyota,Aygo,7299.0,2018,1000.0,67862.0,Petrol,Manual,White,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,2,69,3,0
toyota,RAV4,21500.0,2018,2000.0,27687.0,Petrol,Auto,Silver,SUV,4X4,5.0,5.0,149.0,114.0,12.0,154.0,3,51,0,58,7,1
toyota,Yaris,10999.0,2018,1500.0,17000.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,110.0,109.0,11.0,109.0,3,57,2,7,3,0
toyota,Avensis,9995.0,2018,1600.0,48850.0,Diesel,Manual,Silver,Saloon,4X2,4.0,5.0,110.0,112.0,11.4,108.0,0,3,2,58,8,0
toyota,Alphard Hybrid,9995.0,2005,2400.0,52785.0,Petrol / Electric Hybrid,Auto,White,MPV,4X2,5.0,5.0,122.0,107.0,12.0,112.0,4,1,0,69,4,0
toyota,Yaris,9995.0,2016,1329.0,57000.0,Petrol,Auto,Red,Hatchback,4X2,5.0,5.0,98.0,109.0,12.6,114.0,3,57,0,48,3,0
toyota,C-HR,16500.0,2019,1798.0,47607.0,Petrol Hybrid,Auto,Grey,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,5,5,0,25,7,0
toyota,Yaris,20995.0,2021,1490.0,9904.0,Petrol Hybrid,Auto,White,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,98.0,5,57,0,69,3,0
toyota,Yaris,2450.0,2008,1299.0,103343.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,86.0,106.0,11.5,141.0,3,57,2,25,3,0
toyota,C-HR,15700.0,2019,1798.0,50057.0,Petrol Hybrid,Auto,Grey,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,5,5,0,25,7,0
toyota,RAV4,23700.0,2020,2487.0,45577.0,Petrol Hybrid,Auto,Multicolour,SUV,4X2,5.0,5.0,214.0,112.0,8.1,105.0,5,51,0,33,7,0
toyota,Aygo,8200.0,2019,998.0,21770.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,2,25,3,0
toyota,Aygo,9100.0,2019,998.0,21100.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,2,7,3,0
toyota,RAV4,29000.0,2020,2500.0,22909.0,Hybrid,Auto,Blue,SUV,4X4,5.0,5.0,219.0,112.0,8.4,130.0,1,51,0,7,7,1
toyota,Aygo,9995.0,2020,1000.0,18295.0,Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,122.0,107.0,12.0,112.0,3,4,2,58,3,0
toyota,C-HR,18990.0,2020,1800.0,39998.0,Hybrid,Auto,Silver,SUV,4X2,5.0,5.0,121.0,106.0,12.0,110.0,1,5,0,58,7,0
toyota,RAV4,13995.0,2017,2500.0,93000.0,Hybrid,Auto,Grey,SUV,4X2,5.0,5.0,196.0,112.0,13.5,115.0,1,51,0,25,7,0
toyota,Prius,21929.0,2020,1800.0,11232.0,Hybrid,Auto,Blue,MPV,4X2,5.0,7.0,98.0,103.0,12.0,135.0,1,33,0,7,4,0
toyota,Aygo,9699.0,2018,1000.0,21175.0,Petrol,Manual,Red,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,2,48,3,0
toyota,Auris,12768.0,2018,1798.0,55489.0,Hybrid,Auto,Black,Hatchback,4X2,5.0,5.0,134.0,112.0,10.9,82.0,1,2,0,5,3,0
toyota,C-HR,16739.0,2019,1798.0,40745.0,Hybrid,Auto,Blue,Other,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,7,5,0
toyota,C-HR,16339.0,2019,1798.0,27262.0,Hybrid,Auto,Blue,Other,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,7,5,0
toyota,Aygo,6495.0,2015,998.0,46777.0,Petrol,Manual,Red,Hatchback,4X2,5.0,4.0,68.0,99.0,14.2,95.0,3,4,2,48,3,0
toyota,RAV4,30494.0,2020,2500.0,21800.0,Hybrid,Auto,Black,SUV,4X4,5.0,5.0,219.0,112.0,8.4,112.0,1,51,0,5,7,1
toyota,RAV4,35415.0,2021,2500.0,8500.0,Hybrid,Auto,Red,SUV,4X4,5.0,5.0,219.0,112.0,12.0,134.0,1,51,0,48,7,1
toyota,Aygo,11244.0,2021,1000.0,6716.0,Petrol,Manual,Red,Hatchback,4X2,5.0,4.0,69.0,99.0,13.8,114.0,3,4,2,48,3,0
toyota,Hilux,28490.0,2020,2393.0,15778.0,Diesel,Manual,Black,Van,4X4,5.0,5.0,147.0,106.0,12.0,112.0,0,17,2,5,10,1
toyota,Hilux,18750.0,2017,2393.0,89000.0,Diesel,Auto,Black,Van,4X4,5.0,5.0,147.0,106.0,12.3,112.0,0,17,0,5,10,1
toyota,Aygo,1995.0,2010,998.0,101000.0,Petrol,Manual,Blue,Hatchback,4X2,3.0,4.0,67.0,93.0,14.2,106.0,3,4,2,7,3,0
toyota,Yaris,2499.0,2008,1364.0,102000.0,Diesel,Manual,Silver,Hatchback,4X2,5.0,5.0,88.0,109.0,10.7,119.0,0,57,2,58,3,0
toyota,Yaris,3250.0,2003,998.0,26000.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,64.0,96.0,14.1,134.0,3,57,2,7,3,0
toyota,RAV4,28995.0,2019,2487.0,33850.0,Petrol,Auto,White,SUV,4X4,5.0,5.0,219.0,112.0,8.4,103.0,3,51,0,69,7,1
toyota,C-HR,25595.0,2022,1987.0,30462.0,Petrol,Auto,Multicolour,SUV,4X2,5.0,5.0,181.0,112.0,12.0,120.0,3,5,0,33,7,0
toyota,Auris,8990.0,2013,1798.0,86500.0,Petrol,Auto,Blue,Hatchback,4X2,5.0,5.0,98.0,112.0,10.9,91.0,3,2,0,7,3,0
toyota,Yaris,18094.0,2021,1490.0,15437.0,Petrol,Auto,Red,Hatchback,4X2,5.0,5.0,114.0,109.0,12.0,98.0,3,57,0,48,3,0
toyota,Hilux,21995.0,2019,2393.0,87000.0,Diesel,Manual,Grey,Other,4X4,5.0,5.0,147.0,106.0,13.2,177.0,0,17,2,25,5,1
toyota,Yaris,13950.0,2020,1497.0,12000.0,Other,Auto,Red,Hatchback,4X2,5.0,5.0,99.0,102.0,11.8,112.0,2,57,0,48,3,0
toyota,Corolla,18490.0,2020,1798.0,41000.0,Petrol,Auto,Silver,Estate,4X2,5.0,5.0,121.0,112.0,12.0,112.0,3,7,0,58,2,0
toyota,Yaris,16990.0,2020,1497.0,5090.0,Other,Auto,Blue,Hatchback,4X2,5.0,5.0,99.0,102.0,11.8,112.0,2,57,0,7,3,0
toyota,RAV4,6699.0,2009,1998.0,82000.0,Petrol,Auto,Silver,SUV,4X4,5.0,5.0,150.0,109.0,12.0,212.0,3,51,0,58,7,1
toyota,Auris,7290.0,2010,1798.0,75961.0,Petrol,Auto,White,Hatchback,4X2,5.0,5.0,98.0,111.0,11.4,93.0,3,2,0,69,3,0
toyota,Aygo,10295.0,2021,998.0,10000.0,Petrol,Manual,RED,Hatchback,4X2,5.0,4.0,69.0,99.0,13.8,114.0,3,4,2,47,3,0
toyota,Yaris,31495.0,2020,1618.0,13000.0,Petrol,Manual,WHITE,Hatchback,4X4,3.0,4.0,257.0,143.0,12.0,186.0,3,57,2,67,3,1
toyota,Estima,9000.0,2009,2362.0,72706.0,Other,Auto,WHITE,MPV,4X2,5.0,5.0,122.0,107.0,12.0,112.0,2,11,0,67,4,0
toyota,Aygo,7500.0,2015,998.0,28000.0,Petrol,Manual,ORANGE,Hatchback,4X2,5.0,4.0,68.0,99.0,14.2,95.0,3,4,2,37,3,0
toyota,Hilux,19950.0,2017,2393.0,85000.0,Diesel,Manual,WHITE,Other,4X2,5.0,5.0,122.0,107.0,12.0,112.0,0,17,2,67,5,0
toyota,Aygo,5390.0,2013,998.0,44227.0,Petrol,Manual,WHITE,Hatchback,4X2,5.0,4.0,67.0,98.0,14.2,99.0,3,4,2,67,3,0
toyota,Auris,6895.0,2014,1329.0,44000.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,98.0,109.0,12.6,125.0,3,2,2,3,3,0
toyota,Corolla,22550.0,2020,1798.0,21980.0,Other,Auto,BLACK,Hatchback,4X2,5.0,5.0,121.0,112.0,12.0,112.0,2,7,0,2,3,0
toyota,Aygo,6495.0,2015,998.0,52339.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,4.0,68.0,99.0,14.2,95.0,3,4,2,3,3,0
toyota,GT86,13587.0,2013,1998.0,55594.0,Petrol,Manual,ORANGE,Coupe,4X2,2.0,4.0,197.0,140.0,7.6,181.0,3,14,2,37,1,0
toyota,Yaris,8995.0,2012,1497.0,57033.0,Other,Auto,WHITE,Hatchback,4X2,5.0,5.0,74.0,103.0,11.8,79.0,2,57,0,67,3,0
toyota,Avensis,3695.0,2010,1995.0,106500.0,Diesel,Manual,GREY,Estate,4X2,5.0,5.0,125.0,124.0,10.0,140.0,0,3,2,22,2,0
toyota,C-HR,20790.0,2021,1798.0,3966.0,Other,Auto,BLUE,Hatchback,4X2,5.0,5.0,121.0,106.0,12.0,110.0,2,5,0,3,3,0
toyota,C-HR,20490.0,2020,1798.0,3000.0,Other,Auto,GREY,Hatchback,4X2,5.0,5.0,121.0,106.0,12.0,110.0,2,5,0,22,3,0
toyota,RAV4,25548.0,2020,2487.0,61763.0,Other,Auto,GREEN,Estate,4X2,5.0,5.0,219.0,112.0,12.0,129.0,2,51,0,21,2,0
toyota,RAV4,24948.0,2021,2487.0,69427.0,Other,Auto,BLACK,Estate,4X2,5.0,5.0,219.0,112.0,12.0,129.0,2,51,0,2,2,0
toyota,RAV4,19999.0,2019,2487.0,66200.0,Other,Auto,WHITE,Estate,4X4,5.0,5.0,219.0,112.0,8.4,101.0,2,51,0,67,2,1
toyota,C-HR,18299.0,2019,1798.0,15450.0,Other,Auto,SILVER,Hatchback,4X2,5.0,5.0,122.0,105.0,11.0,86.0,2,5,0,53,3,0
toyota,Prius,14695.0,2016,1798.0,55000.0,Other,Auto,WHITE,Hatchback,4X2,5.0,5.0,96.0,112.0,10.6,76.0,2,33,0,67,3,0
toyota,Aygo,13699.0,2021,998.0,11753.0,Petrol,Auto,Grey,Hatchback,4X2,5.0,4.0,69.0,99.0,15.2,119.0,3,4,0,25,3,0
toyota,RAV4,29049.0,2020,2487.0,24724.0,Hybrid,Auto,Silver,SUV,4X4,5.0,5.0,219.0,112.0,8.4,131.0,1,51,0,58,7,1
toyota,RAV4,22699.0,2020,2487.0,69897.0,Hybrid,Auto,Silver,SUV,4X2,5.0,5.0,214.0,112.0,8.1,105.0,1,51,0,58,7,0
toyota,Aygo,10049.0,2020,998.0,23173.0,Petrol,Auto,Silver,Hatchback,4X2,5.0,4.0,68.0,99.0,13.8,93.0,3,4,0,58,3,0
toyota,C-HR,18399.0,2018,1798.0,31964.0,Hybrid,Auto,Silver,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,58,7,0
toyota,C-HR,18499.0,2019,1798.0,20041.0,Hybrid,Auto,White,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,69,7,0
toyota,C-HR,17199.0,2019,1798.0,38139.0,Hybrid,Auto,Grey,SUV,4X2,5.0,5.0,122.0,105.0,11.0,86.0,1,5,0,25,7,0
toyota,C-HR,16500.0,2018,1800.0,17657.0,Petrol/Electric,Auto,RED,Hatchback,4X2,5.0,5.0,122.0,105.0,11.0,86.0,7,5,0,47,3,0
toyota,Hilux,14500.0,2016,2393.0,104457.0,Diesel,Auto,WHITE,Van,4X4,5.0,5.0,147.0,106.0,12.3,112.0,0,17,0,67,10,1
