Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating,e_Fuel_Type,e_Model,e_Transmission,e_Color,e_Body_Type,e_Wheel_Drive
nissan,Qashqai,8450.0,2016,1461.0,75696.0,Diesel,Manual,Grey,SUV,4X2,5.0,5.0,128.0,114.0,11.0,133.0,0,37,2,26,9,0
nissan,Micra,6495.0,2013,1198.0,37270.0,Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,79.0,105.0,13.7,115.0,3,12,2,58,5,0
nissan,Qashqai,3495.0,2009,1600.0,89000.0,Petrol,Manual,Orange,Other,4X2,5.0,5.0,113.0,109.0,12.0,159.0,3,37,2,45,7,0
nissan,Note,4995.0,2010,1598.0,61000.0,Petrol,Auto,RED,MPV,4X2,5.0,5.0,109.0,108.0,11.7,159.0,3,32,0,55,6,0
nissan,Qashqai,5391.0,2012,1461.0,85500.0,Diesel,Manual,GREY,Hatchback,4X2,5.0,5.0,109.0,110.0,12.4,137.0,0,37,2,21,5,0
nissan,Qashqai,15990.0,2020,1332.0,52000.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,140.0,120.0,11.0,161.0,3,37,2,3,5,0
nissan,Qashqai,6989.0,2014,1198.0,79000.0,Petrol,Manual,BLACK,Hatchback,4X2,5.0,5.0,114.0,114.0,11.3,129.0,3,37,2,2,5,0
nissan,Qashqai,8895.0,2015,1197.0,52000.0,Petrol,Manual,GREY,Hatchback,4X2,5.0,5.0,114.0,114.0,11.3,129.0,3,37,2,21,5,0
nissan,Juke,8499.0,2014,1197.0,28000.0,Petrol,Manual,BLACK,Hatchback,4X2,5.0,5.0,114.0,111.0,11.0,129.0,3,10,2,2,5,0
nissan,Qashqai,13495.0,2018,1461.0,43742.0,Diesel,Manual,BLUE,Hatchback,4X2,5.0,5.0,109.0,113.0,11.0,99.0,0,37,2,3,5,0
nissan,Navara,16495.0,2016,2298.0,54120.0,Diesel,Manual,WHITE,Other,4X4,5.0,5.0,188.0,114.0,10.8,167.0,0,23,2,65,7,1
nissan,Juke,8590.0,2014,1598.0,59000.0,Petrol,Auto,BLACK,Hatchback,4X2,5.0,5.0,115.0,106.0,10.7,145.0,3,10,0,2,5,0
nissan,Pulsar,8995.0,2014,1198.0,52967.0,Petrol,Auto,WHITE,Hatchback,4X2,5.0,5.0,114.0,115.0,12.7,119.0,3,36,0,65,5,0
nissan,Pathfinder,8989.0,2009,2488.0,59000.0,Diesel,Manual,SILVER,Estate,4X4,5.0,7.0,169.0,112.0,11.9,264.0,0,33,2,57,4,1
nissan,Micra,6990.0,2016,1198.0,23096.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,79.0,105.0,13.7,115.0,3,12,2,3,5,0
nissan,Qashqai,11000.0,2016,1197.0,40000.0,Petrol,Manual,BLUE,Hatchback,4X2,5.0,5.0,114.0,114.0,11.3,133.0,3,37,2,3,5,0
nissan,Qashqai,11999.0,2019,1332.0,66632.0,Petrol,Manual,GREY,Hatchback,4X2,5.0,5.0,140.0,120.0,10.9,121.0,3,37,2,21,5,0
nissan,Qashqai,11900.0,2017,1461.0,46383.0,Diesel,Manual,BLACK,Hatchback,4X2,5.0,5.0,109.0,113.0,11.0,99.0,0,37,2,2,5,0
nissan,Juke,10490.0,2017,1197.0,21000.0,Petrol,Manual,RED,Hatchback,4X2,5.0,5.0,114.0,111.0,11.0,128.0,3,10,2,55,5,0
