Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating,e_Fuel_Type,e_Model,e_Transmission,e_Color,e_Body_Type,e_Wheel_Drive
vauxhall,Mokka X,10199.0,2019,1364.0,60202.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,138.0,122.0,9.3,150.0,3,37,2,11,14,0
vauxhall,Grandland X,17649.0,2020,1598.0,37870.0,Hybrid,Manual,Blue,SUV,4X4,5.0,5.0,296.0,146.0,11.0,30.0,1,33,2,12,14,1
vauxhall,Grandland X,14649.0,2019,1199.0,13039.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,128.0,117.0,9.5,121.0,3,33,2,12,14,0
vauxhall,Astra,9899.0,2017,1598.0,50436.0,Diesel,Manual,Black,Hatchback,4X2,5.0,5.0,109.0,121.0,11.0,97.0,0,3,2,11,7,0
vauxhall,Corsa,9749.0,2019,1398.0,27709.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,89.0,109.0,13.2,128.0,3,26,2,12,7,0
vauxhall,Corsa,10349.0,2019,1398.0,15961.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,89.0,109.0,13.2,128.0,3,26,2,11,7,0
vauxhall,Corsa,11849.0,2020,1199.0,16639.0,Petrol,Manual,White,Hatchback,4X2,5.0,5.0,74.0,108.0,11.0,93.0,3,26,2,144,7,0
vauxhall,Zafira Tourer,12450.0,2017,1364.0,18604.0,Petrol,Manual,Green,MPV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,75,2,45,9,0
vauxhall,Grandland X,17850.0,2020,1199.0,8573.0,Petrol,Automatic,Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,33,1,114,7,0
vauxhall,Grandland X,17995.0,2020,1600.0,33914.0,Petrol/Electric,Automatic,White Jade,4x4,4X2,5.0,5.0,115.0,117.0,11.0,128.0,5,33,1,146,0,0
vauxhall,Crossland X,9973.0,2018,1560.0,54812.0,Diesel,Manual,GREY,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,0,30,2,41,7,0
vauxhall,Corsa,16400.0,2023,1199.0,5.0,Petrol,Manual,Crimson Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,27,7,0
vauxhall,Corsa,11150.0,2020,1199.0,42552.0,Petrol,Manual,Summit White,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,131,7,0
vauxhall,Astra,9250.0,2019,999.0,60018.0,Petrol,Manual,Silver,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,3,2,123,7,0
vauxhall,Mokka,6499.0,2014,1364.0,64809.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,36,2,114,7,0
vauxhall,Corsa,16499.0,2023,1199.0,10.0,Petrol,Manual,Carbon Black,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,22,7,0
vauxhall,Corsa,12790.0,2021,1199.0,15691.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,114,7,0
vauxhall,Corsa,11990.0,2020,1199.0,15970.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,46,7,0
vauxhall,Mokka X,10790.0,2018,1598.0,46880.0,Diesel,Manual,Black,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,0,37,2,11,7,0
vauxhall,Corsa,11990.0,2020,1199.0,6989.0,Petrol,Manual,Orange,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,2,92,7,0
vauxhall,Mokka,21799.0,2022,1199.0,15126.0,Petrol,Automatic,Quartz Grey,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,36,1,111,7,0
vauxhall,Crossland,15999.0,2022,11990.0,13702.0,Petrol,Manual,Peperoncion Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,29,2,99,7,0
vauxhall,Astra,10971.0,2020,1200.0,52751.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,3,2,114,7,0
vauxhall,Grandland X,13499.0,2018,1200.0,22990.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,33,2,12,14,0
vauxhall,Crossland X,11699.0,2020,1200.0,3203.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,30,2,12,14,0
vauxhall,Mokka,15499.0,2022,1200.0,32443.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,36,2,11,14,0
vauxhall,Corsa,13899.0,2020,1200.0,20140.0,Petrol,Automatic,Black,Hatchback,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,26,1,11,7,0
vauxhall,Mokka,15799.0,2021,1200.0,7817.0,Petrol,Manual,White,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,36,2,144,14,0
vauxhall,Mokka,16299.0,2021,1200.0,17160.0,Petrol,Manual,Grey,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,36,2,46,14,0
vauxhall,Astra,9995.0,2016,1600.0,26260.0,Diesel,Manual,Grey,Hatchback,4X2,5.0,5.0,109.0,124.0,10.9,91.0,0,3,2,46,7,0
vauxhall,Mokka X,12329.0,2017,1400.0,42423.0,Petrol,Semiauto,White,SUV,4X2,5.0,5.0,138.0,119.0,10.1,149.0,3,37,3,144,14,0
vauxhall,Meriva,6195.0,2015,1400.0,50348.0,Petrol,Manual,Grey,MPV,4X2,5.0,5.0,99.0,110.0,14.0,140.0,3,35,2,46,9,0
vauxhall,Corsa,15500.0,2022,1200.0,5354.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,116.0,3,26,2,46,7,0
vauxhall,Corsa,15699.0,2022,1200.0,4877.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,116.0,3,26,2,46,7,0
vauxhall,Corsa,15499.0,2021,1199.0,13399.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,11,7,0
vauxhall,Corsa,13999.0,2021,1199.0,15225.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,11,7,0
vauxhall,Corsa,16999.0,2022,1499.0,14314.0,Diesel,Manual,Grey,Hatchback,4X2,5.0,5.0,101.0,117.0,11.0,107.0,0,26,2,46,7,0
vauxhall,Corsa,11999.0,2021,1199.0,12853.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,74.0,108.0,11.0,118.0,3,26,2,12,7,0
vauxhall,Corsa,11999.0,2021,1199.0,13624.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,74.0,108.0,11.0,118.0,3,26,2,12,7,0
vauxhall,Astra,15999.0,2019,1342.0,9775.0,Petrol,Automatic,Blue,Hatchback,4X2,5.0,5.0,143.0,130.0,11.0,115.0,3,3,1,12,7,0
vauxhall,Crossland,13674.0,2021,1199.0,12075.0,Petrol,Manual,Grey,Other,4X2,5.0,5.0,83.0,106.0,11.0,135.0,3,29,2,46,11,0
vauxhall,Grandland X,11499.0,2018,1500.0,46000.0,Diesel,Manual,Grey,Hatchback,4X2,5.0,5.0,128.0,121.0,10.2,110.0,0,33,2,46,7,0
vauxhall,Adam,7796.0,2015,1398.0,23297.0,Petrol,Manual,Red,Hatchback,4X2,3.0,4.0,84.0,109.0,12.5,129.0,3,0,2,114,7,0
vauxhall,Corsa,17499.0,2021,1200.0,5000.0,Petrol,Automatic,Grey,Hatchback,4X2,5.0,5.0,129.0,129.0,11.0,123.0,3,26,1,46,7,0
vauxhall,Grandland X,12500.0,2020,1199.0,26777.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,128.0,122.0,9.5,146.0,3,33,2,12,14,0
vauxhall,Astra,10490.0,2018,1399.0,51000.0,Petrol,Manual,BLACK,Hatchback,4X2,5.0,5.0,147.0,134.0,8.3,128.0,3,3,2,5,7,0
vauxhall,Crossland X,13200.0,2019,1199.0,25010.0,Petrol,Automatic,Blue,SUV,4X2,5.0,5.0,128.0,123.0,9.5,113.0,3,30,1,12,14,0
vauxhall,Crossland X,10000.0,2021,1199.0,43120.0,Petrol,Manual,Red,SUV,4X2,5.0,5.0,82.0,106.0,11.0,137.0,3,30,2,114,14,0
vauxhall,Astra,9900.0,2019,1598.0,69210.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,198.0,146.0,11.0,148.0,3,3,2,46,7,0
vauxhall,Adam,8300.0,2016,1398.0,27400.0,Petrol,Manual,White,Hatchback,4X2,3.0,4.0,86.0,109.0,12.5,125.0,3,0,2,144,7,0
vauxhall,Astra,2500.0,2007,1796.0,118600.0,Petrol,Automatic,Black,Hatchback,4X2,5.0,5.0,141.0,117.0,10.7,187.0,3,3,1,11,7,0
vauxhall,Crossland,11100.0,2021,1199.0,48517.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,80.0,106.0,11.0,136.0,3,29,2,11,14,0
vauxhall,Grandland X,16490.0,2020,1200.0,15659.0,Petrol,Automatic,Black,SUV,4X2,5.0,5.0,128.0,122.0,9.8,151.0,3,33,1,11,14,0
vauxhall,Insignia,13390.0,2018,1500.0,17425.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,163.0,138.0,8.4,136.0,3,34,2,11,7,0
vauxhall,Mokka X,14000.0,2019,1400.0,24001.0,Petrol,Semiauto,Grey,SUV,4X2,5.0,5.0,138.0,119.0,10.1,157.0,3,37,3,46,14,0
vauxhall,Corsa,12600.0,2021,1200.0,17344.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,11,7,0
vauxhall,Corsa,10499.0,2020,1200.0,35857.0,Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,74.0,108.0,11.0,121.0,3,26,2,114,7,0
vauxhall,Corsa,13771.0,2021,1200.0,13610.0,Petrol,Manual,Blue,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,120.0,3,26,2,12,7,0
vauxhall,Corsa,12500.0,2020,1200.0,12541.0,Petrol,Manual,Grey,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,96.0,3,26,2,46,7,0
vauxhall,Corsa,11400.0,2020,1200.0,22636.0,Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,96.0,3,26,2,11,7,0
vauxhall,Grandland X,17392.0,2020,1600.0,27229.0,Hybrid,Automatic,Grey,SUV,4X4,5.0,5.0,296.0,146.0,11.0,30.0,1,33,1,46,14,1
vauxhall,Mokka,18998.0,2022,1200.0,4810.0,Petrol,Manual,Blue,SUV,4X2,5.0,5.0,99.0,116.0,11.0,126.0,3,36,2,12,14,0
vauxhall,Corsa,13995.0,2021,1200.0,6486.0,Petrol,Manual,White,Hatchback,4X2,5.0,5.0,74.0,108.0,11.0,120.0,3,26,2,144,7,0
vauxhall,Mokka,17497.0,2021,1200.0,11932.0,Petrol,Manual,White,SUV,4X2,5.0,5.0,99.0,116.0,11.0,127.0,3,36,2,144,14,0
vauxhall,Crossland X,11490.0,2020,1200.0,20062.0,Petrol,Manual,Grey,SUV,4X2,5.0,5.0,115.0,117.0,11.0,128.0,3,30,2,46,14,0
vauxhall,Crossland X,10690.0,2020,1200.0,21118.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,82.0,106.0,13.6,106.0,3,30,2,11,14,0
vauxhall,Grandland X,12570.0,2019,1200.0,46430.0,Petrol,Manual,Black,SUV,4X2,5.0,5.0,128.0,117.0,9.5,121.0,3,33,2,11,14,0
vauxhall,Corsa,15180.0,2022,1200.0,9131.0,Petrol,Manual,Orange,Hatchback,4X2,5.0,5.0,99.0,121.0,11.0,117.0,3,26,2,92,7,0
vauxhall,Astra,8390.0,2017,1000.0,36241.0,Petrol,Manual,White,Hatchback,4X2,5.0,5.0,103.0,124.0,11.2,102.0,3,3,2,144,7,0
vauxhall,Astra,12595.0,2020,1199.0,16984.0,Petrol,Manual,Lava Red,Hatchback,4X2,5.0,5.0,109.0,124.0,11.0,99.0,3,3,2,52,7,0
vauxhall,Crossland X,10995.0,2019,1499.0,42198.0,Diesel,Manual,Persian Blue,SUV,4X2,5.0,5.0,101.0,111.0,11.7,105.0,0,30,2,101,14,0
vauxhall,Mokka X,13495.0,2019,1600.0,31559.0,Diesel,Manual,Red,SUV,4X2,5.0,5.0,134.0,118.0,11.0,131.0,0,37,2,114,14,0
vauxhall,Mokka,8695.0,2015,1400.0,36071.0,Petrol,Manual,Orange,SUV,4X2,5.0,5.0,138.0,120.0,9.9,145.0,3,36,2,92,14,0
vauxhall,Adam,9295.0,2017,1200.0,10354.0,Petrol,Manual,Blue,Hatchback,4X2,3.0,4.0,68.0,102.0,14.9,125.0,3,0,2,12,7,0
vauxhall,Mokka X,13497.0,2019,1400.0,5257.0,Petrol,Manual,Grey,SUV,4X2,5.0,5.0,138.0,122.0,9.3,150.0,3,37,2,46,14,0
