Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
volvo,XC60,54370.0,2023,2L,"6,847 miles",Hybrid,Semiauto,White,SUV,4X4,5.0,5.0,306 bhp,112 mph,,27 g/km
volvo,V60,16490.0,2019,1969cc,"87,969 miles",Diesel,Automatic,Blue,Estate,4X2,5.0,5.0,188 bhp,137 mph,7.9 seconds,122 g/km
volvo,XC40,26990.0,2020,2L,"38,154 miles",Petrol,Semiauto,Blue,SUV,4X4,5.0,5.0,188 bhp,130 mph,8.5 seconds,182 g/km
volvo,XC90,56490.0,2022,2L,"10,902 miles",Hybrid,Semiauto,Grey,SUV,4X4,5.0,7.0,306 bhp,112 mph,,31 g/km
volvo,XC40,26490.0,2019,2L,"22,835 miles",Petrol,Semiauto,White,SUV,4X4,5.0,5.0,188 bhp,130 mph,8.5 seconds,161 g/km
volvo,XC40,29950.0,2021,1477cc,"15,338 miles",Petrol,Automatic,Red,SUV,4X2,5.0,5.0,161 bhp,112 mph,,167 g/km
volvo,XC40,27600.0,2019,2L,"30,009 miles",Petrol,Semiauto,Grey,SUV,4X4,5.0,5.0,188 bhp,130 mph,8.5 seconds,161 g/km
volvo,V40,11520.0,2017,2L,"43,245 miles",Petrol,Manual,White,Hatchback,4X2,5.0,5.0,121 bhp,118 mph,9.8 seconds,127 g/km
volvo,XC90,39490.0,2021,2L,"12,740 miles",Diesel,Semiauto,Black,SUV,4X4,5.0,7.0,231 bhp,112 mph,,180 g/km
volvo,XC40,27390.0,2020,2L,"12,465 miles",Petrol,Semiauto,Silver,SUV,4X2,5.0,5.0,188 bhp,130 mph,8.4 seconds,154 g/km
volvo,XC60,17449.0,2016,2.4L,"54,587 miles",Diesel,Semiauto,Black,SUV,4X4,5.0,5.0,188 bhp,124 mph,9.7 seconds,149 g/km
volvo,V90,23695.0,2019,2L,"33,577 miles",Diesel,Semiauto,Grey,Estate,4X2,5.0,5.0,188 bhp,137 mph,8.5 seconds,127 g/km
volvo,XC40,29750.0,2018,2L,"24,095 miles",Petrol,Semiauto,Red,SUV,4X4,5.0,5.0,244 bhp,140 mph,6.5 seconds,166 g/km
volvo,V60,30000.0,2020,2L,"48,087 miles",Hybrid,Semiauto,Grey,Estate,4X4,5.0,5.0,385 bhp,155 mph,4.9 seconds,42 g/km
volvo,XC40,26750.0,2020,1.5L,"21,041 miles",Petrol,Semiauto,Black,SUV,4X2,5.0,5.0,161 bhp,112 mph,,166 g/km
volvo,XC90,35500.0,2018,2L,"36,073 miles",Diesel,Semiauto,Other,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,158 g/km
volvo,S60,24900.0,2019,2L,"18,042 miles",Petrol,Automatic,Black,Saloon,4X2,4.0,5.0,246 bhp,145 mph,6.5 seconds,155 g/km
volvo,XC60,14620.0,2016,2400cc,"70,803 miles",Diesel,Manual,Red,Other,4X4,5.0,5.0,188 bhp,127 mph,9.6 seconds,137 g/km
volvo,V60,22750.0,2019,2L,"45,340 miles",Diesel,Semiauto,Silver,Estate,4X2,5.0,5.0,188 bhp,137 mph,7.9 seconds,122 g/km
volvo,XC60,44000.0,2023,2L,"7,711 miles",Diesel,Semiauto,Grey,SUV,4X4,5.0,5.0,194 bhp,112 mph,,167 g/km
volvo,XC90,38500.0,2019,2L,"37,112 miles",Petrol,Semiauto,White,SUV,4X4,5.0,7.0,246 bhp,134 mph,7.9 seconds,184 g/km
volvo,V40,6395.0,2014,1560cc,"109,000 miles",Diesel,Automatic,White,Hatchback,4X2,5.0,5.0,113 bhp,118 mph,12.1 seconds,102 g/km
volvo,XC60,7495.0,2010,2400cc,"104,000 miles",Diesel,Automatic,Black,SUV,4X4,5.0,5.0,202 bhp,127 mph,8.9 seconds,184 g/km
volvo,XC90,29995.0,2019,1969cc,"50,939 miles",Diesel,Automatic,Grey,SUV,4X4,5.0,7.0,232 bhp,137 mph,7.8 seconds,158 g/km
volvo,V70,4995.0,2011,2400cc,"100,760 miles",Diesel,Automatic,Black,Other,4X2,5.0,5.0,202 bhp,137 mph,8.7 seconds,169 g/km
