Make,Model,Price,Year,Engine Size,Mileage,Fuel Type,Transmission,Color,Body Type,Wheel Drive,Doors,Seats,Engine Power,Top Speed,Acceleration,CO2 Rating
suzuki,Vitara,18490.0,2023,1373cc,"4,611 miles",Petrol,Manual,Green,Estate,4X2,5.0,5.0,127 bhp,118 mph,,120 g/km
suzuki,Vitara,13299.0,2019,"26,204 miles",Petrol,Manual,Black,SUV,43.5 mpg,4X2,5.0,5.0,138 bhp,124 mph,9.5 seconds,131 g/km
suzuki,SX4,15750.0,2021,1373cc,"15,802 miles",Petrol,Manual,Red,SUV,4X2,5.0,5.0,127 bhp,118 mph,,128 g/km
suzuki,Swift,6990.0,2013,1586cc,"63,238 miles",Petrol,Manual,Black,Hatchback,4X2,5.0,5.0,134 bhp,121 mph,8.7 seconds,147 g/km
suzuki,SX4,10490.0,1598cc,"33,224 miles",Diesel,Manual,White,SUV,64.2 mpg,4X4,5.0,5.0,118 bhp,108 mph,,114 g/km
suzuki,Swift,12000.0,2021,1197cc,"21,124 miles",Other,Manual,Super Black Metallic,Other,4X2,5.0,5.0,82 bhp,109 mph,,106 g/km
suzuki,Swift,11500.0,2019,1242cc,"31,265 miles",Other,Manual,Speedy Blue Metallic,Hatchback,4X4,5.0,5.0,88 bhp,106 mph,12.6 seconds,101 g/km
suzuki,Swace,24500.0,2023,"4,469 miles",Other,Automatic,Super White 2,Other,62.8 mpg,4X2,5.0,5.0,96 bhp,112 mph,,102 g/km
suzuki,Swift,16000.0,2021,1373cc,"3,365 miles",Petrol,Manual,Red,Hatchback,4X2,5.0,5.0,127 bhp,130 mph,,125 g/km
suzuki,Swace,19499.0,2022,1800cc,"1,634 miles",Petrol,Automatic,Black Mica,Estate,4X2,5.0,5.0,96 bhp,112 mph,,103 g/km
